PM0-44640	ybiUp5	(RNA polymerase, sigma 24 (sigma E) factor)	858323	(TU0-13060)
PM0-44641	ybiUp6	(RNA polymerase, sigma 70 (sigma D) factor)	858329	(TU0-41603)
PM0-44642	ybiUp7	(RNA polymerase, sigma 70 (sigma D) factor)	858327	(TU0-41604)
PM0-44643	ybiVp5	(RNA polymerase, sigma 70 (sigma D) factor)	859311	(TU0-13061)
PM0-44644	ybiWp4	(RNA polymerase, sigma 28 (sigma F) factor)	862006	(TU0-41605)
PM0-44645	fsaAp6	(RNA polymerase, sigma 32 (sigma H) factor)	862753	(TU0-8800)
PM0-44646	yliEp6	(RNA polymerase, sigma 70 (sigma D) factor)	872192	(TU0-13064)
PM0-44647	bssRp5	(RNA polymerase, sigma 70 (sigma D) factor)	877469	(TU0-13065)
PM0-44648	ybjLp10	(RNA polymerase, sigma 70 (sigma D) factor)	889164	(TU0-13071)
PM0-44649	ybjLp12	(RNA polymerase, sigma 70 (sigma D) factor)	889161	(TU0-41606)
PM0-44650	ybjMp4	(RNA polymerase, sigma 70 (sigma D) factor)	889163	(TU0-8672)
PM0-44651	ybjMp8	(RNA polymerase, sigma 70 (sigma D) factor)	889108	(TU0-41607)
PM0-44652	ybjOp4	(RNA polymerase, sigma 24 (sigma E) factor)	897075	(TU0-13072)
PM0-44653	ybjOp5	(RNA polymerase, sigma 70 (sigma D) factor)	897170	(TU0-41608)
PM0-44654	ybjSp3	(RNA polymerase, sigma 70 (sigma D) factor)	906121	(TU0-13074)
PM0-44655	hcrp3	(RNA polymerase, sigma 24 (sigma E) factor)	911423	(TU0-41609)
PM0-44656	ybjEp3	(RNA polymerase, sigma 24 (sigma E) factor)	914124	(TU0-13076)
PM0-44657	ybjEp5	(RNA polymerase, sigma 32 (sigma H) factor)	914300	(TU0-41610)
PM0-44658	aqpZp2	(RNA polymerase, sigma 24 (sigma E) factor)	915435	(TU0-1106)
PM0-44659	aqpZp3	(RNA polymerase, sigma 70 (sigma D) factor)	915356	(TU0-41611)
PM0-44660	clpSp6	(RNA polymerase, sigma 70 (sigma D) factor)	921973	(TU0-14357)
PM0-44661	clpSp7	(RNA polymerase, sigma 28 (sigma F) factor)	922135	(TU0-41612)
PM0-44662	aatp5	(RNA polymerase, sigma 70 (sigma D) factor)	926683	(TU0-13077)
PM0-44663	cydCp5	(RNA polymerase, sigma 24 (sigma E) factor)	928623	(TU0-41613)
PM0-44664	ycaDp1	(RNA polymerase, sigma 24 (sigma E) factor)	944942	(TU0-13081)
PM0-44665	ycaDp6	(RNA polymerase, sigma 70 (sigma D) factor)	945062	(TU0-41614)
PM0-44666	ycaMp2	(RNA polymerase, sigma 70 (sigma D) factor)	946343	(TU0-13082)
PM0-44667	ycaMp3	(RNA polymerase, sigma 70 (sigma D) factor)	946368	(TU0-41615)
PM0-44668	ycaMp4	(RNA polymerase, sigma 70 (sigma D) factor)	946350	(TU0-41616)
PM0-44669	ycaMp5	(RNA polymerase, sigma 70 (sigma D) factor)	946367	(TU0-41617)
PM0-44670	ycaKp3	(RNA polymerase, sigma 70 (sigma D) factor)	948770	(TU0-8673)
PM0-44671	ycaKp4	(RNA polymerase, sigma 32 (sigma H) factor)	948797	(TU0-41618)
PM0-44672	ycaKp5	(RNA polymerase, sigma 70 (sigma D) factor)	948866	(TU0-41619)
PM0-44673	pflAp8	(RNA polymerase, sigma 70 (sigma D) factor)	950451	(TU0-13083)
PM0-44674	ycaLp1	(RNA polymerase, sigma 24 (sigma E) factor)	959355	(TU0-13086)
PM0-44675	ycaLp6	(RNA polymerase, sigma 70 (sigma D) factor)	959478	(TU0-41620)
PM0-44676	ycaLp8	(RNA polymerase, sigma 24 (sigma E) factor)	959366	(TU0-41621)
PM0-44677	ycaLp9	(RNA polymerase, sigma 70 (sigma D) factor)	959461	(TU0-41622)
PM0-44678	ycaIp6	(RNA polymerase, sigma 32 (sigma H) factor)	963328	(TU0-13087)
PM0-44679	ycaIp7	(RNA polymerase, sigma 70 (sigma D) factor)	963461	(TU0-41623)
PM0-44680	ycaIp8	(RNA polymerase, sigma 28 (sigma F) factor)	963331	(TU0-41624)
PM0-44681	ssuBp3	(RNA polymerase, sigma 70 (sigma D) factor)	993364	(TU0-41625)
PM0-44682	elfAp6	(RNA polymerase, sigma 24 (sigma E) factor)	996988	(TU0-13094)
PM0-44683	elfAp7	(RNA polymerase, sigma 70 (sigma D) factor)	997031	(TU0-41626)
PM0-44684	elfAp8	(RNA polymerase, sigma 70 (sigma D) factor)	997037	(TU0-41627)
PM0-44685	elfDp1	(RNA polymerase, sigma 24 (sigma E) factor)	997544	(TU0-13095)
PM0-44686	ycbWp4	(RNA polymerase, sigma 70 (sigma D) factor)	1005113	(TU0-13096)
PM0-44687	ycbWp6	(RNA polymerase, sigma 70 (sigma D) factor)	1005073	(TU0-41628)
PM0-44688	rmfp4	(RNA polymerase, sigma 70 (sigma D) factor)	1014755	(TU0-13097)
PM0-44689	rmfp5	(RNA polymerase, sigma 70 (sigma D) factor)	1014726	(TU0-41629)
PM0-44690	ycbZp4	(RNA polymerase, sigma 70 (sigma D) factor)	1017683	(TU0-13098)
PM0-44691	yccSp2	(RNA polymerase, sigma 70 (sigma D) factor)	1023217	(TU0-41630)
PM0-44692	yccSp3	(RNA polymerase, sigma 32 (sigma H) factor)	1023199	(TU0-41631)
PM0-44693	yccTp5	(RNA polymerase, sigma 70 (sigma D) factor)	1027020	(TU0-41632)
PM0-44694	rlmIp4	(RNA polymerase, sigma 70 (sigma D) factor)	1029224	(TU0-13103)
PM0-44695	yccXp4	(RNA polymerase, sigma 70 (sigma D) factor)	1029284	(TU0-8681)
PM0-44696	yccXp5	(RNA polymerase, sigma 70 (sigma D) factor)	1029203	(TU0-41633)
PM0-44697	yccXp7	(RNA polymerase, sigma 24 (sigma E) factor)	1029217	(TU0-41634)
PM0-44698	etkp1	(RNA polymerase, sigma 24 (sigma E) factor)	1043526	(TU0-41635)
PM0-44699	gfcDp3	(RNA polymerase, sigma 70 (sigma D) factor)	1047341	(TU0-41636)
PM0-44700	gfcAp1	(RNA polymerase, sigma 24 (sigma E) factor)	1049057	(TU0-13108)
PM0-44701	cspHp8	(RNA polymerase, sigma 32 (sigma H) factor)	1050428	(TU0-8780)
PM0-44702	cspHp9	(RNA polymerase, sigma 70 (sigma D) factor)	1050553	(TU0-41637)
PM0-44703	cspHp10	(RNA polymerase, sigma 70 (sigma D) factor)	1050501	(TU0-41638)
PM0-44704	cspHp12	(RNA polymerase, sigma 32 (sigma H) factor)	1050507	(TU0-41639)
PM0-44705	cspHp13	(RNA polymerase, sigma 24 (sigma E) factor)	1050596	(TU0-41640)
PM0-44706	cspHp14	(RNA polymerase, sigma 24 (sigma E) factor)	1050527	(TU0-41641)
PM0-44707	cspHp15	(RNA polymerase, sigma 24 (sigma E) factor)	1050530	(TU0-41642)
PM0-44708	ymcEp3	(RNA polymerase, sigma 70 (sigma D) factor)	1051053	(TU0-13110)
PM0-44709	torSp5	(RNA polymerase, sigma 70 (sigma D) factor)	1055405	(TU0-13112)
PM0-44710	torTp1	(RNA polymerase, sigma 24 (sigma E) factor)	1055443	(TU0-8530)
PM0-44711	torTp2	(RNA polymerase, sigma 24 (sigma E) factor)	1055445	(TU0-41643)
PM0-44712	torTp7	(RNA polymerase, sigma 28 (sigma F) factor)	1055430	(TU0-41644)
PM0-44713	rutGp2	(RNA polymerase, sigma 24 (sigma E) factor)	1069268	(TU0-41645)
PM0-44714	efeOp1	(RNA polymerase, sigma 70 (sigma D) factor)	1081466	(TU0-13116)
PM0-44715	efeOp2	(RNA polymerase, sigma 54 (sigma N) factor)	1081377	(TU0-41646)
PM0-44716	insFp4	(RNA polymerase, sigma 24 (sigma E) factor)	1094419	(TU0-41647)
PM0-44717	insFp5	(RNA polymerase, sigma 32 (sigma H) factor)	1094378	(TU0-41648)
PM0-44718	ycdUp1	(RNA polymerase, sigma 24 (sigma E) factor)	1094916	(TU0-41649)
PM0-44719	ycdUp9	(RNA polymerase, sigma 24 (sigma E) factor)	1094856	(TU0-41650)
PM0-44720	ycdUp11	(RNA polymerase, sigma 32 (sigma H) factor)	1094982	(TU0-41651)
PM0-44721	ghrAp6	(RNA polymerase, sigma 70 (sigma D) factor)	1097047	(TU0-13119)
PM0-44722	ycdZp4	(RNA polymerase, sigma 70 (sigma D) factor)	1099475	(TU0-13121)
PM0-44723	csgGp1	(RNA polymerase, sigma 24 (sigma E) factor)	1100978	(TU0-41652)
PM0-44724	ymdAp5	(RNA polymerase, sigma 70 (sigma D) factor)	1104448	(TU0-13122)
PM0-44725	ymdAp7	(RNA polymerase, sigma 70 (sigma D) factor)	1104553	(TU0-41653)
PM0-44726	ymdAp9	(RNA polymerase, sigma 28 (sigma F) factor)	1104635	(TU0-41654)
PM0-44727	ymdBp3	(RNA polymerase, sigma 70 (sigma D) factor)	1104937	(TU0-13123)
PM0-44728	ymdBp4	(RNA polymerase, sigma 24 (sigma E) factor)	1104961	(TU0-41655)
PM0-44729	yceIp5	(RNA polymerase, sigma 28 (sigma F) factor)	1117864	(TU0-41656)
PM0-44730	yceOp1	(RNA polymerase, sigma 24 (sigma E) factor)	1118734	(TU0-41657)
PM0-44731	yceOp7	(RNA polymerase, sigma 24 (sigma E) factor)	1118855	(TU0-41658)
PM0-44732	yceOp8	(RNA polymerase, sigma 70 (sigma D) factor)	1118846	(TU0-41659)
PM0-44733	grxBp2	(RNA polymerase, sigma 70 (sigma D) factor)	1123325	(TU0-41660)
PM0-44734	grxBp4	(RNA polymerase, sigma 70 (sigma D) factor)	1123306	(TU0-41661)
PM0-44735	yceHp2	(RNA polymerase, sigma 24 (sigma E) factor)	1125304	(TU0-14349)
PM0-44736	yceHp4	(RNA polymerase, sigma 70 (sigma D) factor)	1125300	(TU0-41662)
PM0-44737	yceMp4	(RNA polymerase, sigma 24 (sigma E) factor)	1125827	(TU0-14350)
PM0-44738	flgNp1	(RNA polymerase, sigma 24 (sigma E) factor)	1129137	(TU0-41663)
PM0-44739	yceQp6	(RNA polymerase, sigma 70 (sigma D) factor)	1143603	(TU0-13133)
PM0-44740	yceFp6	(RNA polymerase, sigma 70 (sigma D) factor)	1145984	(TU0-8683)
PM0-44741	yceFp7	(RNA polymerase, sigma 70 (sigma D) factor)	1145851	(TU0-41664)
PM0-44742	yceFp8	(RNA polymerase, sigma 32 (sigma H) factor)	1145830	(TU0-41665)
PM0-44743	yceFp9	(RNA polymerase, sigma 24 (sigma E) factor)	1145972	(TU0-41666)
PM0-44744	pabCp1	(RNA polymerase, sigma 24 (sigma E) factor)	1152516	(TU0-13135)
PM0-44745	pabCp5	(RNA polymerase, sigma 24 (sigma E) factor)	1152417	(TU0-41667)
PM0-44746	pabCp8	(RNA polymerase, sigma 32 (sigma H) factor)	1152316	(TU0-41668)
PM0-44747	hinTp1	(RNA polymerase, sigma 70 (sigma D) factor)	1161044	(TU0-13136)
PM0-44748	hinTp2	(RNA polymerase, sigma 70 (sigma D) factor)	1161046	(TU0-41669)
PM0-44749	hinTp3	(RNA polymerase, sigma 70 (sigma D) factor)	1161050	(TU0-41670)
PM0-44750	ycfJp3	(RNA polymerase, sigma 70 (sigma D) factor)	1166630	(TU0-13137)
PM0-44751	comRp3	(RNA polymerase, sigma 70 (sigma D) factor)	1168086	(TU0-41671)
PM0-44752	bhsAp8	(RNA polymerase, sigma 70 (sigma D) factor)	1168204	(TU0-41672)
PM0-44753	bhsAp9	(RNA polymerase, sigma 70 (sigma D) factor)	1168242	(TU0-41673)
PM0-44754	ycfTp9	(RNA polymerase, sigma 24 (sigma E) factor)	1174548	(TU0-13140)
PM0-44755	ycfTp11	(RNA polymerase, sigma 24 (sigma E) factor)	1174552	(TU0-41674)
PM0-44756	lolCp5	(RNA polymerase, sigma 70 (sigma D) factor)	1174622	(TU0-13141)
PM0-44757	lolCp6	(RNA polymerase, sigma 28 (sigma F) factor)	1174597	(TU0-41675)
PM0-44758	nagKp3	(RNA polymerase, sigma 70 (sigma D) factor)	1177763	(TU0-13142)
PM0-44759	ycfZp5	(RNA polymerase, sigma 32 (sigma H) factor)	1180603	(TU0-41676)
PM0-44760	ycfZp6	(RNA polymerase, sigma 32 (sigma H) factor)	1180569	(TU0-41677)
PM0-44761	potDp5	(RNA polymerase, sigma 70 (sigma D) factor)	1182071	(TU0-41678)
PM0-44762	potDp6	(RNA polymerase, sigma 70 (sigma D) factor)	1182073	(TU0-41679)
PM0-44763	ycfDp4	(RNA polymerase, sigma 70 (sigma D) factor)	1187490	(TU0-13144)
PM0-44764	ycfDp5	(RNA polymerase, sigma 28 (sigma F) factor)	1187493	(TU0-41680)
PM0-44765	phoQp5	(RNA polymerase, sigma 24 (sigma E) factor)	1189163	(TU0-41681)
PM0-44766	nudJp6	(RNA polymerase, sigma 28 (sigma F) factor)	1193660	(TU0-41682)
PM0-44767	ymfDp5	(RNA polymerase, sigma 70 (sigma D) factor)	1196848	(TU0-41683)
PM0-44768	ymfDp6	(RNA polymerase, sigma 70 (sigma D) factor)	1196812	(TU0-41684)
PM0-44769	ymfDp7	(RNA polymerase, sigma 70 (sigma D) factor)	1196884	(TU0-41685)
PM0-44770	litp1	(RNA polymerase, sigma 24 (sigma E) factor)	1197739	(TU0-8848)
PM0-44771	litp8	(RNA polymerase, sigma 70 (sigma D) factor)	1197813	(TU0-41686)
PM0-44772	litp9	(RNA polymerase, sigma 70 (sigma D) factor)	1197891	(TU0-41687)
PM0-44773	ymfIp1	(RNA polymerase, sigma 24 (sigma E) factor)	1200663	(TU0-8635)
PM0-44774	ymfJp6	(RNA polymerase, sigma 70 (sigma D) factor)	1201436	(TU0-13149)
PM0-44775	ymfJp8	(RNA polymerase, sigma 70 (sigma D) factor)	1201408	(TU0-41688)
PM0-44776	ymfJp9	(RNA polymerase, sigma 24 (sigma E) factor)	1201482	(TU0-41689)
PM0-44777	ymfJp10	(RNA polymerase, sigma 70 (sigma D) factor)	1201407	(TU0-41690)
PM0-44778	cohEp8	(RNA polymerase, sigma 70 (sigma D) factor)	1202178	(TU0-13150)
PM0-44779	cohEp9	(RNA polymerase, sigma 70 (sigma D) factor)	1202237	(TU0-41691)
PM0-44780	cohEp10	(RNA polymerase, sigma 32 (sigma H) factor)	1202311	(TU0-41692)
PM0-44781	croEp4	(RNA polymerase, sigma 32 (sigma H) factor)	1202106	(TU0-13151)
PM0-44782	croEp5	(RNA polymerase, sigma 70 (sigma D) factor)	1202229	(TU0-41693)
PM0-44783	tfaEp1	(RNA polymerase, sigma 24 (sigma E) factor)	1208489	(TU0-41694)
PM0-44784	tfaEp6	(RNA polymerase, sigma 24 (sigma E) factor)	1208412	(TU0-41695)
PM0-44785	pinEp1	(RNA polymerase, sigma 70 (sigma D) factor)	1208750	(TU0-13153)
PM0-44786	pinEp3	(RNA polymerase, sigma 54 (sigma N) factor)	1208895	(TU0-41696)
PM0-44787	mcrAp7	(RNA polymerase, sigma 24 (sigma E) factor)	1209362	(TU0-13154)
PM0-44788	mcrAp8	(RNA polymerase, sigma 70 (sigma D) factor)	1209542	(TU0-41697)
PM0-44789	mcrAp9	(RNA polymerase, sigma 70 (sigma D) factor)	1209546	(TU0-41698)
PM0-44790	mcrAp10	(RNA polymerase, sigma 24 (sigma E) factor)	1209418	(TU0-41699)
PM0-44791	ycgXp4	(RNA polymerase, sigma 70 (sigma D) factor)	1212507	(TU0-13157)
PM0-44792	ycgXp5	(RNA polymerase, sigma 70 (sigma D) factor)	1212435	(TU0-41700)
PM0-44793	bluFp7	(RNA polymerase, sigma 70 (sigma D) factor)	1214836	(TU0-13159)
PM0-44794	ycgGp7	(RNA polymerase, sigma 54 (sigma N) factor)	1216530	(TU0-13163)
PM0-44795	ymgFp1	(RNA polymerase, sigma 24 (sigma E) factor)	1218037	(TU0-13164)
PM0-44796	ymgFp7	(RNA polymerase, sigma 70 (sigma D) factor)	1218160	(TU0-41701)
PM0-44797	ymgFp10	(RNA polymerase, sigma 70 (sigma D) factor)	1218176	(TU0-41702)
PM0-44798	ymgFp11	(RNA polymerase, sigma 70 (sigma D) factor)	1218163	(TU0-41703)
PM0-44799	minEp3	(RNA polymerase, sigma 24 (sigma E) factor)	1223934	(TU0-41704)
PM0-44800	ycgJp5	(RNA polymerase, sigma 70 (sigma D) factor)	1225701	(TU0-8687)
PM0-44801	ycgNp1	(RNA polymerase, sigma 54 (sigma N) factor)	1227906	(TU0-13171)
PM0-44802	ycgNp3	(RNA polymerase, sigma 70 (sigma D) factor)	1228031	(TU0-41705)
PM0-44803	ycgNp5	(RNA polymerase, sigma 70 (sigma D) factor)	1227973	(TU0-41706)
PM0-44804	dsbBp6	(RNA polymerase, sigma 70 (sigma D) factor)	1232370	(TU0-13172)
PM0-44805	nhaBp7	(RNA polymerase, sigma 70 (sigma D) factor)	1233990	(TU0-13173)
PM0-44806	cvrAp6	(RNA polymerase, sigma 70 (sigma D) factor)	1241387	(TU0-13174)
PM0-44807	ldcAp9	(RNA polymerase, sigma 24 (sigma E) factor)	1242420	(TU0-13175)
PM0-44808	emtAp4	(RNA polymerase, sigma 70 (sigma D) factor)	1242348	(TU0-8791)
PM0-44809	ymgEp6	(RNA polymerase, sigma 24 (sigma E) factor)	1243802	(TU0-13176)
PM0-44810	ymgEp7	(RNA polymerase, sigma 28 (sigma F) factor)	1243778	(TU0-41707)
PM0-44811	ycgYp1	(RNA polymerase, sigma 24 (sigma E) factor)	1244306	(TU0-13177)
PM0-44812	ycgYp6	(RNA polymerase, sigma 24 (sigma E) factor)	1244324	(TU0-41708)
PM0-44813	ycgVp9	(RNA polymerase, sigma 70 (sigma D) factor)	1255333	(TU0-13178)
PM0-44814	ycgVp10	(RNA polymerase, sigma 70 (sigma D) factor)	1255334	(TU0-41709)
PM0-44815	ldrAp8	(RNA polymerase, sigma 70 (sigma D) factor)	1268700	(TU0-8843)
PM0-44816	rdlAp5	(RNA polymerase, sigma 70 (sigma D) factor)	1268546	(TU0-8496)
PM0-44817	ldrBp5	(RNA polymerase, sigma 70 (sigma D) factor)	1269235	(TU0-8844)
PM0-44818	rdlBp4	(RNA polymerase, sigma 70 (sigma D) factor)	1269079	(TU0-8497)
PM0-44819	ldrCp4	(RNA polymerase, sigma 70 (sigma D) factor)	1269769	(TU0-8845)
PM0-4482	yghFp	(RNA polymerase, sigma 24 (sigma E) factor)	3110921	(TU0-4242)
PM0-44820	rdlCp3	(RNA polymerase, sigma 70 (sigma D) factor)	1269614	(TU0-8498)
PM0-44821	ychNp4	(RNA polymerase, sigma 24 (sigma E) factor)	1272878	(TU0-8690)
PM0-44822	tprp1	(RNA polymerase, sigma 70 (sigma D) factor)	1286411	(TU0-41710)
PM0-44823	purUp3	(RNA polymerase, sigma 70 (sigma D) factor)	1287974	(TU0-13182)
PM0-44824	purUp4	(RNA polymerase, sigma 70 (sigma D) factor)	1287979	(TU0-41711)
PM0-44825	purUp5	(RNA polymerase, sigma 70 (sigma D) factor)	1287976	(TU0-41712)
PM0-44826	tdkp1	(RNA polymerase, sigma 24 (sigma E) factor)	1292739	(TU0-8527)
PM0-44827	tdkp8	(RNA polymerase, sigma 70 (sigma D) factor)	1292716	(TU0-41713)
PM0-44828	ychEp8	(RNA polymerase, sigma S (sigma 38) factor)	1297675	(TU0-13185)
PM0-44829	yciUp4	(RNA polymerase, sigma 70 (sigma D) factor)	1305383	(TU0-41714)
PM0-44830	yciUp5	(RNA polymerase, sigma 24 (sigma E) factor)	1305376	(TU0-41715)
PM0-44831	yciUp6	(RNA polymerase, sigma 70 (sigma D) factor)	1305373	(TU0-41716)
PM0-44832	yciAp8	(RNA polymerase, sigma 32 (sigma H) factor)	1310438	(TU0-13189)
PM0-44833	yciBp3	(RNA polymerase, sigma 24 (sigma E) factor)	1311079	(TU0-41717)
PM0-44834	yciEp2	(RNA polymerase, sigma 70 (sigma D) factor)	1313421	(TU0-41718)
PM0-44835	yciEp6	(RNA polymerase, sigma 24 (sigma E) factor)	1313262	(TU0-41719)
PM0-44836	yciEp7	(RNA polymerase, sigma 32 (sigma H) factor)	1313345	(TU0-41720)
PM0-44837	trpAp4	(RNA polymerase, sigma 70 (sigma D) factor)	1315327	(TU0-41721)
PM0-44838	trpAp5	(RNA polymerase, sigma 70 (sigma D) factor)	1315330	(TU0-41722)
PM0-44839	trpAp7	(RNA polymerase, sigma 32 (sigma H) factor)	1315363	(TU0-41723)
PM0-44840	trpAp8	(RNA polymerase, sigma 28 (sigma F) factor)	1315265	(TU0-41724)
PM0-44841	yciNp5	(RNA polymerase, sigma 70 (sigma D) factor)	1328827	(TU0-8692)
PM0-44842	yciNp8	(RNA polymerase, sigma 32 (sigma H) factor)	1328726	(TU0-41725)
PM0-44843	yciNp9	(RNA polymerase, sigma 24 (sigma E) factor)	1328781	(TU0-41726)
PM0-44844	yciNp10	(RNA polymerase, sigma 70 (sigma D) factor)	1328713	(TU0-41727)
PM0-44845	yciNp11	(RNA polymerase, sigma 70 (sigma D) factor)	1328814	(TU0-41728)
PM0-44846	ymiAp6	(RNA polymerase, sigma 70 (sigma D) factor)	1333129	(TU0-13198)
PM0-44847	ymiAp7	(RNA polymerase, sigma 70 (sigma D) factor)	1333080	(TU0-41729)
PM0-44848	pgpBp4	(RNA polymerase, sigma 70 (sigma D) factor)	1337259	(TU0-13199)
PM0-44849	pgpBp5	(RNA polymerase, sigma 24 (sigma E) factor)	1337217	(TU0-41730)
PM0-44850	pgpBp6	(RNA polymerase, sigma 70 (sigma D) factor)	1337186	(TU0-41731)
PM0-44851	pgpBp7	(RNA polymerase, sigma 70 (sigma D) factor)	1337332	(TU0-41732)
PM0-44852	pgpBp8	(RNA polymerase, sigma 28 (sigma F) factor)	1337206	(TU0-41733)
PM0-44853	pgpBp9	(RNA polymerase, sigma 54 (sigma N) factor)	1337189	(TU0-41734)
PM0-44854	yciTp1	(RNA polymerase, sigma 24 (sigma E) factor)	1342568	(TU0-41735)
PM0-44855	yciWp4	(RNA polymerase, sigma 24 (sigma E) factor)	1348260	(TU0-13203)
PM0-44856	ycjDp4	(RNA polymerase, sigma 24 (sigma E) factor)	1349890	(TU0-13205)
PM0-44857	ycjDp5	(RNA polymerase, sigma 54 (sigma N) factor)	1349920	(TU0-41736)
PM0-44858	sapFp5	(RNA polymerase, sigma 24 (sigma E) factor)	1350681	(TU0-41737)
PM0-44859	ymjAp5	(RNA polymerase, sigma 32 (sigma H) factor)	1355834	(TU0-13207)
PM0-44860	ycjMp3	(RNA polymerase, sigma 70 (sigma D) factor)	1368209	(TU0-13212)
PM0-44861	ycjMp4	(RNA polymerase, sigma 24 (sigma E) factor)	1368027	(TU0-41738)
PM0-44862	ycjWp2	(RNA polymerase, sigma 70 (sigma D) factor)	1382015	(TU0-8695)
PM0-44863	mpaAp2	(RNA polymerase, sigma 70 (sigma D) factor)	1388661	(TU0-41739)
PM0-44864	mpaAp4	(RNA polymerase, sigma 28 (sigma F) factor RNA polymerase, sigma 32 (sigma H) factor)	1388663	(TU0-41740)
PM0-44865	ycjYp6	(RNA polymerase, sigma 32 (sigma H) factor)	1390096	(TU0-42524 TU0-13216)
PM0-44866	ycjZp7	(RNA polymerase, sigma 32 (sigma H) factor)	1389896	(TU0-13217)
PM0-44867	mppAp4	(RNA polymerase, sigma 32 (sigma H) factor)	1391228	(TU0-13218)
PM0-44868	mppAp5	(RNA polymerase, sigma 24 (sigma E) factor)	1391078	(TU0-41741)
PM0-44869	mppAp9	(RNA polymerase, sigma 70 (sigma D) factor)	1391163	(TU0-41742)
PM0-44870	mppAp13	(RNA polymerase, sigma 70 (sigma D) factor)	1391145	(TU0-41743)
PM0-44871	insHp7	(RNA polymerase, sigma 28 (sigma F) factor)	1393995	(TU0-13219)
PM0-44872	smrAp1	(RNA polymerase, sigma 24 (sigma E) factor)	1403960	(TU0-8696)
PM0-44873	dbpAp2	(RNA polymerase, sigma 24 (sigma E) factor)	1407362	(TU0-41744)
PM0-44874	ttcAp5	(RNA polymerase, sigma 70 (sigma D) factor)	1410009	(TU0-13225)
PM0-44875	intRp4	(RNA polymerase, sigma 24 (sigma E) factor)	1411284	(TU0-41745)
PM0-44876	racCp4	(RNA polymerase, sigma 24 (sigma E) factor)	1415835	(TU0-13227)
PM0-44877	racCp6	(RNA polymerase, sigma 24 (sigma E) factor)	1415839	(TU0-41746)
PM0-44878	ydaEp5	(RNA polymerase, sigma 70 (sigma D) factor)	1416243	(TU0-41747)
PM0-44879	racRp3	(RNA polymerase, sigma 70 (sigma D) factor)	1418268	(TU0-13230)
PM0-44880	racRp4	(RNA polymerase, sigma 70 (sigma D) factor)	1418473	(TU0-41748)
PM0-44881	racRp5	(RNA polymerase, sigma 70 (sigma D) factor)	1418266	(TU0-41749)
PM0-44882	ydaSp2	(RNA polymerase, sigma 70 (sigma D) factor)	1418301	(TU0-13231)
PM0-44883	ydaSp3	(RNA polymerase, sigma 32 (sigma H) factor)	1418194	(TU0-41750)
PM0-44884	ydaSp4	(RNA polymerase, sigma 70 (sigma D) factor)	1418284	(TU0-41751)
PM0-44885	ydaSp6	(RNA polymerase, sigma 70 (sigma D) factor)	1418367	(TU0-41752)
PM0-44886	trkGp1	(RNA polymerase, sigma 70 (sigma D) factor)	1421765	(TU0-13233)
PM0-44887	trkGp7	(RNA polymerase, sigma 70 (sigma D) factor)	1421695	(TU0-41753)
PM0-44888	trkGp8	(RNA polymerase, sigma 70 (sigma D) factor)	1421773	(TU0-41754)
PM0-44889	ynaKp4	(RNA polymerase, sigma 70 (sigma D) factor)	1423337	(TU0-13234)
PM0-44890	ynaKp6	(RNA polymerase, sigma 70 (sigma D) factor)	1423273	(TU0-41755)
PM0-44891	ynaKp8	(RNA polymerase, sigma 70 (sigma D) factor)	1423288	(TU0-41756)
PM0-44892	ynaKp10	(RNA polymerase, sigma 70 (sigma D) factor)	1423243	(TU0-41757)
PM0-44893	insHp3	(RNA polymerase, sigma 32 (sigma H) factor)	1426950	(TU0-8834)
PM0-44894	pinRp1	(RNA polymerase, sigma 24 (sigma E) factor)	1431736	(TU0-13237)
PM0-44895	ompNp3	(RNA polymerase, sigma 70 (sigma D) factor)	1435103	(TU0-13240)
PM0-44896	ompNp4	(RNA polymerase, sigma 70 (sigma D) factor)	1435008	(TU0-41758)
PM0-44897	ompNp6	(RNA polymerase, sigma 70 (sigma D) factor)	1435082	(TU0-41759)
PM0-44898	ydbKp4	(RNA polymerase, sigma 70 (sigma D) factor)	1438870	(TU0-41760)
PM0-44899	ydbJp1	(RNA polymerase, sigma 24 (sigma E) factor)	1438880	(TU0-41761)
PM0-44900	ydbHp9	(RNA polymerase, sigma 70 (sigma D) factor)	1440924	(TU0-13242)
PM0-44901	ydbCp1	(RNA polymerase, sigma 70 (sigma D) factor)	1472212	(TU0-13248)
PM0-44902	ynbAp3	(RNA polymerase, sigma 32 (sigma H) factor)	1475486	(TU0-13250)
PM0-44903	ynbAp5	(RNA polymerase, sigma 70 (sigma D) factor)	1475495	(TU0-41762)
PM0-44904	azoRp1	(RNA polymerase, sigma 24 (sigma E) factor)	1480897	(TU0-8771)
PM0-44905	azoRp6	(RNA polymerase, sigma 24 (sigma E) factor)	1480951	(TU0-41763)
PM0-44906	azoRp8	(RNA polymerase, sigma 32 (sigma H) factor)	1481015	(TU0-41764)
PM0-44907	ydcFp3	(RNA polymerase, sigma 70 (sigma D) factor)	1485226	(TU0-13252)
PM0-44908	ydcFp4	(RNA polymerase, sigma 28 (sigma F) factor)	1485255	(TU0-41765)
PM0-44909	cybBp5	(RNA polymerase, sigma 24 (sigma E) factor)	1488785	(TU0-13253)
PM0-44910	cybBp6	(RNA polymerase, sigma 70 (sigma D) factor)	1488911	(TU0-41766)
