Object ID	Display Name	Synonyms
EG11299_TRANSCRIPTION	rng transcription	['rng transcription', 'adhR transcription', 'cafA transcription', 'yhdF transcription', 'b3247 transcription', 'ECK3235 transcription']
G0-10472_TRANSCRIPTION	ghoT transcription	['ghoT transcription', 'yjdO transcription', 'b4559 transcription', 'ECK4122 transcription']
EG11998_TRANSCRIPTION	yehL transcription	['yehL transcription', 'b2119 transcription', 'ECK2111 transcription']
EG10274_TRANSCRIPTION	fabB transcription	['fabB transcription', 'fabC transcription', 'b2323 transcription', 'ECK2317 transcription']
EG11010_TRANSCRIPTION	tolQ transcription	['tolQ transcription', 'fii transcription', 'tolP transcription', 'b0737 transcription', 'ECK0726 transcription']
EG10690_TRANSCRIPTION	pcnB transcription	['pcnB transcription', 'b0143 transcription', 'ECK0142 transcription']
G6525_TRANSCRIPTION	efeU_1 transcription	['efeU_1 transcription', 'ycdN transcription', 'ycdN_1 transcription', 'ferrous ion permease (pseudogene) transcription', 'b1016 transcription', 'ECK1007 transcription']
EG11874_TRANSCRIPTION	yiiQ transcription	['yiiQ transcription', 'b3920 transcription', 'ECK3912 transcription']
G0-10528_TRANSCRIPTION	insEF-5 transcription	['insEF-5 transcription']
EG12283_TRANSCRIPTION	yiaO transcription	['yiaO transcription', 'b3579 transcription', 'ECK3568 transcription']
EG11528_TRANSCRIPTION	fabI transcription	['fabI transcription', 'envM transcription', 'gts transcription', 'qmeA transcription', 'b1288 transcription', 'ECK1283 transcription']
G0-10495_TRANSCRIPTION	efeU_2 transcription	['efeU_2 transcription', 'ycdN transcription', 'ycdN_2 transcription', 'ferrous ion permease (pseudogene) transcription', 'b1017 transcription', 'ECK1007 transcription']
G7713_TRANSCRIPTION	tusC transcription	['tusC transcription', 'yheM transcription', 'b3344 transcription', 'ECK3331 transcription']
EG11498_TRANSCRIPTION	yhdJ transcription	['yhdJ transcription', 'ccrM transcription', 'b3262 transcription', 'ECK3249 transcription']
EG11651_TRANSCRIPTION	yafE transcription	['yafE transcription', 'b0210 transcription', 'ECK0210 transcription']
EG11318_TRANSCRIPTION	fabG transcription	['fabG transcription', 'b1093 transcription', 'ECK1079 transcription']
G6508_TRANSCRIPTION	gfcA transcription	['gfcA transcription', 'ymcD transcription', 'b0987 transcription', 'ECK0978 transcription']
G7020_TRANSCRIPTION	cmoA transcription	['cmoA transcription', 'yecO transcription', 'b1870 transcription', 'ECK1871 transcription']
G7898_TRANSCRIPTION	yjgX_1 transcription	['yjgX_1 transcription', 'yjgY transcription', 'b4276 transcription', 'ECK4266 transcription']
EG11251_TRANSCRIPTION	ychA transcription	['ychA transcription', 'sirB1 transcription', 'b1214 transcription', 'ECK1202 transcription']
G7904_TRANSCRIPTION	insN-2 transcription	['insN-2 transcription', 'yi91 transcription', 'yi91b transcription', 'b4283 transcription', 'ECK0257 transcription']
EG12136_TRANSCRIPTION	mdtD transcription	['mdtD transcription', 'yegB transcription', 'iceT transcription', 'b2077 transcription', 'ECK2073 transcription']
EG11208_TRANSCRIPTION	arpA transcription	['arpA transcription', 'arp transcription', 'yjaC transcription', 'b4017 transcription', 'ECK4009 transcription']
G7054_TRANSCRIPTION	yedS_3 transcription	['yedS_3 transcription', 'yedS transcription', 'b1966 transcription', 'ECK1962 transcription']
EG30069_TRANSCRIPTION	rnpB transcription	['rnpB transcription', 'b3123 transcription', 'ECK3111 transcription']
G0-10634_TRANSCRIPTION	shoB transcription	['shoB transcription', 'yphI transcription', 'ryfB transcription', 'b4681 transcription', 'b4687 transcription', 'ECK4502 transcription']
EG11134_TRANSCRIPTION	ydjA transcription	['ydjA transcription', 'b1765 transcription', 'ECK1763 transcription']
G6823_TRANSCRIPTION	gnsB transcription	['gnsB transcription', 'ydfY transcription', 'b1550 transcription', 'ECK1544 transcription']
G6404_TRANSCRIPTION	ybhM transcription	['ybhM transcription', 'b0787 transcription', 'ECK0776 transcription']
EG11921_TRANSCRIPTION	rluF transcription	['rluF transcription', 'yjbC transcription', 'b4022 transcription', 'ECK4014 transcription']
G7557_TRANSCRIPTION	yghX_2 transcription	['yghX_2 transcription', 'yghY transcription', 'b4658 transcription', 'b3000 transcription', 'ECK2994 transcription']
G7848_TRANSCRIPTION	yjfK transcription	['yjfK transcription', 'b4183 transcription', 'ECK4179 transcription']
G7150_TRANSCRIPTION	insH-8 transcription	['insH-8 transcription', 'trs5-8 transcription', 'yi52_8 transcription', 'b2192 transcription', 'ECK0261 transcription']
EG11883_TRANSCRIPTION	tehA transcription	['tehA transcription', 'b1429 transcription', 'ECK1422 transcription']
EG12221_TRANSCRIPTION	acpT transcription	['acpT transcription', 'yhhU transcription', 'b3475 transcription', 'ECK3459 transcription']
G0-16683_TRANSCRIPTION	crl_2 transcription	['crl_2 transcription', 'ECK0241 transcription']
EG11177_TRANSCRIPTION	truB transcription	['truB transcription', 'yhbA transcription', 'b3166 transcription', 'ECK3155 transcription']
G0-10631_TRANSCRIPTION	ibsC transcription	['ibsC transcription', 'b4665 transcription', 'ECK4480 transcription']
G7696_TRANSCRIPTION	yrdA transcription	['yrdA transcription', 'b3279 transcription', 'ECK3266 transcription']
EG10276_TRANSCRIPTION	accC transcription	['accC transcription', 'fabG transcription', 'b3256 transcription', 'ECK3243 transcription']
EG10397_TRANSCRIPTION	glpG transcription	['glpG transcription', 'b3424 transcription', 'ECK3410 transcription']
EG10454_TRANSCRIPTION	truA transcription	['truA transcription', 'asuC transcription', 'hisT transcription', 'leuK transcription', 'b2318 transcription', 'ECK2312 transcription']
EG12103_TRANSCRIPTION	gapC_2 transcription	['gapC_2 transcription', 'gapC transcription', 'b1416 transcription', 'ECK1409 transcription']
G7589_TRANSCRIPTION	yqiK transcription	['yqiK transcription', 'b3051 transcription', 'ECK3040 transcription']
G6533_TRANSCRIPTION	insF-4 transcription	['insF-4 transcription', 'tra5-3 transcription', 'b1026 transcription', 'ECK0299 transcription']
EG11689_TRANSCRIPTION	nepI transcription	['nepI transcription', 'yicM transcription', 'b3662 transcription', 'ECK3653 transcription']
EG11531_TRANSCRIPTION	cfa transcription	['cfa transcription', 'cdfA transcription', 'b1661 transcription', 'ECK1657 transcription']
G7389_TRANSCRIPTION	ygaQ transcription	['ygaQ transcription', 'ygaQ_4 transcription', 'G7393 transcription', 'yqaD transcription', 'ygaQ_3 transcription', 'G7392 transcription', 'ygaQ_2 transcription', 'G7391 transcription', 'ygaR transcription', 'b2656 (obsolete) transcription', 'b2655 (obsolete) transcription', 'yqaC transcription', 'ygaQ_1 transcription', 'b2654 (obsolete) transcription', 'b2657 (obsolete) transcription', 'b2658 (obsolete) transcription', 'b4462 transcription', 'ECK2649 transcription']
G7641_TRANSCRIPTION	rsmI transcription	['rsmI transcription', 'yraL transcription', 'b3146 transcription', 'ECK3134 transcription']
G0-10629_TRANSCRIPTION	ibsE transcription	['ibsE transcription', 'b4666 transcription', 'ECK4481 transcription']
G7435_TRANSCRIPTION	ygcQ transcription	['ygcQ transcription', 'b2769 transcription', 'ECK2764 transcription']
EG10247_TRANSCRIPTION	acpS transcription	['acpS transcription', 'dpj transcription', 'b2563 transcription', 'ECK2561 transcription']
EG11613_TRANSCRIPTION	eptA transcription	['eptA transcription', 'yjdB transcription', 'b4114 transcription', 'ECK4107 transcription']
G6732_TRANSCRIPTION	hrpA transcription	['hrpA transcription', 'b1413 transcription', 'ECK1406 transcription']
G6927_TRANSCRIPTION	arpB_2 transcription	['arpB_2 transcription', 'arpB transcription', 'b1721 transcription', 'ECK1718 transcription']
G7214_TRANSCRIPTION	yfcZ transcription	['yfcZ transcription', 'b2343 transcription', 'ECK2337 transcription']
G6146_TRANSCRIPTION	insA-3 transcription	['insA-3 transcription', 'b0275 transcription', 'ECK0023 transcription']
EG11459_TRANSCRIPTION	yifK transcription	['yifK transcription', 'b3795 transcription', 'ECK3788 transcription']
EG11284_TRANSCRIPTION	fabZ transcription	['fabZ transcription', 'sfhC21 transcription', 'sabA1 transcription', 'sefA transcription', 'yaeA transcription', 'b0180 transcription', 'ECK0179 transcription']
G0-10570_TRANSCRIPTION	insB-7_2 transcription	['insB-7_2 transcription', 'b4564 transcription', 'ECK0022 transcription']
EG10961_TRANSCRIPTION	speC transcription	['speC transcription', 'b2965 transcription', 'ECK2960 transcription']
EG11817_TRANSCRIPTION	umpG transcription	['umpG transcription', 'ygbC transcription', 'surE transcription', 'b2744 transcription', 'ECK2739 transcription']
G7027_TRANSCRIPTION	flhE transcription	['flhE transcription', 'b1878 transcription', 'ECK1879 transcription']
EG12606_TRANSCRIPTION	fabF transcription	['fabF transcription', 'vtr transcription', 'cvc transcription', 'fabJ transcription', 'vtrB transcription', 'b1095 transcription', 'ECK1081 transcription']
G7320_TRANSCRIPTION	bamB transcription	['bamB transcription', 'yfgL transcription', 'b2512 transcription', 'ECK2508 transcription']
EG12882_TRANSCRIPTION	gss transcription	['gss transcription', 'gsp transcription', 'b2988 transcription', 'ECK2982 transcription']
G0-10562_TRANSCRIPTION	yhcE_2 transcription	['yhcE_2 transcription', 'ychE_2 transcription', 'b4549 transcription', 'ECK3207 transcription']
G6903_TRANSCRIPTION	fumD transcription	['fumD transcription', 'ydhZ transcription', 'b1675 transcription', 'ECK1671 transcription']
G0-10544_TRANSCRIPTION	insCD-4 transcription	['insCD-4 transcription']
EG11104_TRANSCRIPTION	entS transcription	['entS transcription', 'ybdA transcription', 'b0591 transcription', 'ECK0584 transcription']
EG10277_TRANSCRIPTION	fabH transcription	['fabH transcription', 'b1091 transcription', 'ECK1077 transcription']
EG10498_TRANSCRIPTION	ilvG_2 transcription	['ilvG_2 transcription', 'ilvG transcription', 'b3768 transcription', 'ECK3760 transcription']
EG10962_TRANSCRIPTION	speD transcription	['speD transcription', 'b0120 transcription', 'ECK0119 transcription']
G6798_TRANSCRIPTION	lsrK transcription	['lsrK transcription', 'ydeV transcription', 'b1511 transcription', 'ECK1504 transcription']
G6635_TRANSCRIPTION	yciO transcription	['yciO transcription', 'b1267 transcription', 'ECK1261 transcription']
EG11647_TRANSCRIPTION	accA transcription	['accA transcription', 'b0185 transcription', 'ECK0184 transcription']
G6975_TRANSCRIPTION	yeaL transcription	['yeaL transcription', 'b1789 transcription', 'ECK1787 transcription']
EG10959_TRANSCRIPTION	speA transcription	['speA transcription', 'b2938 transcription', 'ECK2933 transcription']
G6460_TRANSCRIPTION	ybjX transcription	['ybjX transcription', 'b0877 transcription', 'ECK0868 transcription']
EG11750_TRANSCRIPTION	rpnA transcription	['rpnA transcription', 'yhgA transcription', 'b3411 transcription', 'ECK3398 transcription']
EG10014_TRANSCRIPTION	acrD transcription	['acrD transcription', 'yffA transcription', 'b2470 transcription', 'ECK2465 transcription']
EG10273_TRANSCRIPTION	fabA transcription	['fabA transcription', 'b0954 transcription', 'ECK0945 transcription']
G6842_TRANSCRIPTION	speG transcription	['speG transcription', 'b1584 transcription', 'ECK1579 transcription']
G6271_TRANSCRIPTION	ylbH transcription	['ylbH transcription', 'b0499 transcription', 'ECK0493 transcription']
EG10217_TRANSCRIPTION	accD transcription	['accD transcription', 'dedB transcription', 'usg transcription', 'b2316 transcription', 'ECK2310 transcription']
G7832_TRANSCRIPTION	fxsA transcription	['fxsA transcription', 'yjeG transcription', 'b4140 transcription', 'ECK4134 transcription']
EG10963_TRANSCRIPTION	speE transcription	['speE transcription', 'b0121 transcription', 'ECK0120 transcription']
G0-10652_TRANSCRIPTION	yohP transcription	['yohP transcription', 'b4679 transcription', 'ECK4494 transcription']
G7894_TRANSCRIPTION	insC-6 transcription	['insC-6 transcription', 'yi21-6 transcription', 'b4272 transcription', 'ECK0357 transcription']
G7198_TRANSCRIPTION	yfcJ transcription	['yfcJ transcription', 'b2322 transcription', 'ECK2316 transcription']
EG11317_TRANSCRIPTION	fabD transcription	['fabD transcription', 'tfpA transcription', 'b1092 transcription', 'ECK1078 transcription']
EG10960_TRANSCRIPTION	speB transcription	['speB transcription', 'b2937 transcription', 'ECK2932 transcription']
EG12851_TRANSCRIPTION	ybeL transcription	['ybeL transcription', 'b0643 transcription', 'ECK0636 transcription']
G36_TRANSCRIPTION	fadH transcription	['fadH transcription', 'ygjL transcription', 'b3081 transcription', 'ECK3071 transcription']
EG10952_TRANSCRIPTION	bamE transcription	['bamE transcription', 'smpA transcription', 'smqA transcription', 'b2617 transcription', 'ECK2613 transcription']
EG10753_TRANSCRIPTION	potE transcription	['potE transcription', 'b0692 transcription', 'ECK0680 transcription']
EG12280_TRANSCRIPTION	yiaL transcription	['yiaL transcription', 'b3576 transcription', 'ECK3565 transcription']
G7092_TRANSCRIPTION	insH-7 transcription	['insH-7 transcription', 'yi52_7 transcription', 'trs5-7 transcription', 'b2030 transcription', 'ECK0261 transcription']
G6861_TRANSCRIPTION	ydgI transcription	['ydgI transcription', 'arcD transcription', 'b1605 transcription', 'ECK1600 transcription']
G369_TRANSCRIPTION	flgM transcription	['flgM transcription', 'b1071 transcription', 'ECK1056 transcription']
EG11964_TRANSCRIPTION	yibL transcription	['yibL transcription', 'b3602 transcription', 'ECK3592 transcription']
EG11637_TRANSCRIPTION	marC transcription	['marC transcription', 'ydeC transcription', 'ydeB transcription', 'b1529 transcription', 'ECK1522 transcription']
EG12308_TRANSCRIPTION	yfhH transcription	['yfhH transcription', 'b2561 transcription', 'ECK2559 transcription']
EG11839_TRANSCRIPTION	yihM transcription	['yihM transcription', 'b3873 transcription', 'ECK3866 transcription']
G6377_TRANSCRIPTION	ybfL transcription	['ybfL transcription', 'b0705 transcription', 'ECK0694 transcription']
G6378_TRANSCRIPTION	dtpD transcription	['dtpD transcription', 'ybgH transcription', 'b0709 transcription', 'ECK0698 transcription']
EG12116_TRANSCRIPTION	acrR transcription	['acrR transcription', 'ybaH transcription', 'b0464 transcription', 'ECK0458 transcription']
EG11603_TRANSCRIPTION	ygiF transcription	['ygiF transcription', 'b3054 transcription', 'ECK3044 transcription']
G7753_TRANSCRIPTION	yhgN transcription	['yhgN transcription', 'b3434 transcription', 'ECK3420 transcription']
EG11838_TRANSCRIPTION	yihL transcription	['yihL transcription', 'b3872 transcription', 'ECK3865 transcription']
EG11201_TRANSCRIPTION	yigA transcription	['yigA transcription', 'b3810 transcription', 'ECK3805 transcription']
G6138_TRANSCRIPTION	insB-2 transcription	['insB-2 transcription', 'b0264 transcription', 'ECK0022 transcription']
EG13174_TRANSCRIPTION	yqcE transcription	['yqcE transcription', 'yqcF transcription', 'b2775 transcription', 'ECK2769 transcription']
EG11734_TRANSCRIPTION	phoH transcription	['phoH transcription', 'psiH transcription', 'b1020 transcription', 'ECK1010 transcription']
EG11527_TRANSCRIPTION	narP transcription	['narP transcription', 'b2193 transcription', 'ECK2185 transcription']
EG11122_TRANSCRIPTION	yciB transcription	['yciB transcription', 'b1254 transcription', 'ECK1248 transcription']
EG11530_TRANSCRIPTION	fadD transcription	['fadD transcription', 'oldD transcription', 'b1805 transcription', 'ECK1803 transcription']
EG11623_TRANSCRIPTION	sdaB transcription	['sdaB transcription', 'b2797 transcription', 'ECK2792 transcription']
EG11146_TRANSCRIPTION	xapR transcription	['xapR transcription', 'pRndR transcription', 'pndR transcription', 'yfeB transcription', 'b2405 transcription', 'ECK2399 transcription']
G7839_TRANSCRIPTION	yjeO transcription	['yjeO transcription', 'b4158 transcription', 'ECK4154 transcription']
G0-10541_TRANSCRIPTION	insCD-1 transcription	['insCD-1 transcription']
EG12563_TRANSCRIPTION	gntP transcription	['gntP transcription', 'yjiB transcription', 'b4321 transcription', 'ECK4312 transcription']
EG11371_TRANSCRIPTION	pgpC transcription	['pgpC transcription', 'yfhB transcription', 'b2560 transcription', 'ECK2558 transcription']
EG10977_TRANSCRIPTION	sspA transcription	['sspA transcription', 'ssp transcription', 'pog transcription', 'b3229 transcription', 'ECK3218 transcription']
G7684_TRANSCRIPTION	yhcO transcription	['yhcO transcription', 'b3239 transcription', 'ECK3228 transcription']
EG10740_TRANSCRIPTION	plsB transcription	['plsB transcription', 'b4041 transcription', 'ECK4033 transcription']
EG11407_TRANSCRIPTION	dadA transcription	['dadA transcription', 'dadR transcription', 'b1189 transcription', 'ECK1177 transcription']
EG10839_TRANSCRIPTION	rfaH transcription	['rfaH transcription', 'hlyT transcription', 'sfrB transcription', 'b3842 transcription', 'ECK3834 transcription']
G7551_TRANSCRIPTION	yghS transcription	['yghS transcription', 'b2985 transcription', 'ECK2979 transcription']
G7769_TRANSCRIPTION	insH-11 transcription	['insH-11 transcription', 'yi52_11 transcription', 'trs5-11 transcription', 'b3505 transcription', 'ECK0261 transcription']
EG12268_TRANSCRIPTION	yhjX transcription	['yhjX transcription', 'b3547 transcription', 'ECK3534 transcription']
G6551_TRANSCRIPTION	clsC transcription	['clsC transcription', 'ymdC transcription', 'b1046 transcription', 'ECK1032 transcription']
EG10656_TRANSCRIPTION	sfsB transcription	['sfsB transcription', 'nlp transcription', 'sfs7 transcription', 'b3188 transcription', 'ECK3177 transcription']
G7418_TRANSCRIPTION	ygbK transcription	['ygbK transcription', 'b2737 transcription', 'ECK2732 transcription']
EG10704_TRANSCRIPTION	pgpA transcription	['pgpA transcription', 'yajN transcription', 'b0418 transcription', 'ECK0412 transcription']
EG11005_TRANSCRIPTION	tnaA transcription	['tnaA transcription', 'ind transcription', 'tnaR transcription', 'b3708 transcription', 'ECK3701 transcription']
EG10359_TRANSCRIPTION	fur transcription	['fur transcription', 'b0683 transcription', 'ECK0671 transcription']
G7202_TRANSCRIPTION	smrB transcription	['smrB transcription', 'yfcN transcription', 'b2331 transcription', 'ECK2325 transcription']
G7074_TRANSCRIPTION	insH-6 transcription	['insH-6 transcription', 'yi52_6 transcription', 'trs5-6 transcription', 'b1994 transcription', 'ECK0261 transcription']
EG12034_TRANSCRIPTION	setB transcription	['setB transcription', 'yeiO transcription', 'b2170 transcription', 'ECK2163 transcription']
EG11608_TRANSCRIPTION	clsA transcription	['clsA transcription', 'yciJ transcription', 'nov transcription', 'cls transcription', 'b1249 transcription', 'ECK1243 transcription']
G7727_TRANSCRIPTION	frlR transcription	['frlR transcription', 'yhfR transcription', 'b3375 transcription', 'ECK3362 transcription']
G6998_TRANSCRIPTION	yobD transcription	['yobD transcription', 'b1820 transcription', 'ECK1818 transcription']
EG11377_TRANSCRIPTION	plsC transcription	['plsC transcription', 'parF transcription', 'b3018 transcription', 'ECK3009 transcription']
EG12407_TRANSCRIPTION	iaaA transcription	['iaaA transcription', 'spt transcription', 'ybiK transcription', 'b0828 transcription', 'ECK0818 transcription']
G7347_TRANSCRIPTION	rseC transcription	['rseC transcription', 'b2570 transcription', 'ECK2568 transcription']
G6894_TRANSCRIPTION	ydhQ transcription	['ydhQ transcription', 'b1664 transcription', 'ECK1660 transcription']
G0-10538_TRANSCRIPTION	insAB-3 transcription	['insAB-3 transcription']
EG11842_TRANSCRIPTION	yihP transcription	['yihP transcription', 'b3877 transcription', 'ECK3870 transcription']
EG10775_TRANSCRIPTION	psd transcription	['psd transcription', 'b4160 transcription', 'ECK4156 transcription']
G6976_TRANSCRIPTION	nimR transcription	['nimR transcription', 'yeaM transcription', 'b1790 transcription', 'ECK1788 transcription']
G6608_TRANSCRIPTION	pdeG transcription	['pdeG transcription', 'ycgG transcription', 'b1168 transcription', 'ECK1155 transcription']
G0-9662_TRANSCRIPTION	gnsA transcription	['gnsA transcription', 'yccL transcription', 'sfa transcription', 'b4517 transcription', 'ECK0982 transcription']
G6942_TRANSCRIPTION	astD transcription	['astD transcription', 'ydjU transcription', 'b1746 transcription', 'ECK1744 transcription']
G6673_TRANSCRIPTION	dgcM transcription	['dgcM transcription', 'ydaM transcription', 'b1341 transcription', 'ECK1338 transcription']
G6434_TRANSCRIPTION	dgcI transcription	['dgcI transcription', 'yliF transcription', 'b0834 transcription', 'ECK0824 transcription']
G7672_TRANSCRIPTION	insH-10 transcription	['insH-10 transcription', 'trs5-10 transcription', 'yi52_10 transcription', 'b3218 transcription', 'ECK0261 transcription']
EG11658_TRANSCRIPTION	uidB transcription	['uidB transcription', 'gusB transcription', 'uidP transcription', 'b1616 transcription', 'ECK1611 transcription']
EG10139_TRANSCRIPTION	cdsA transcription	['cdsA transcription', 'cds transcription', 'b0175 transcription', 'ECK0174 transcription']
G6319_TRANSCRIPTION	cusR transcription	['cusR transcription', 'ylcA transcription', 'b0571 transcription', 'ECK0563 transcription']
G7729_TRANSCRIPTION	yhfT transcription	['yhfT transcription', 'b3377 transcription', 'ECK3364 transcription']
G6252_TRANSCRIPTION	pdeB transcription	['pdeB transcription', 'ylaB transcription', 'b0457 transcription', 'ECK0451 transcription']
EG11674_TRANSCRIPTION	plsY transcription	['plsY transcription', 'ygiH transcription', 'b3059 transcription', 'ECK3049 transcription']
EG10930_TRANSCRIPTION	sdaA transcription	['sdaA transcription', 'b1814 transcription', 'ECK1812 transcription']
EG13161_TRANSCRIPTION	dsdC transcription	['dsdC transcription', 'b2364 transcription', 'ECK2360 transcription']
G0-10648_TRANSCRIPTION	yoaJ transcription	['yoaJ transcription', 'b4675 transcription', 'ECK4490 transcription']
G6725_TRANSCRIPTION	insI-2 transcription	['insI-2 transcription', 'tra8-2 transcription', 'b1404 transcription', 'ECK0258 transcription']
EG11392_TRANSCRIPTION	nhaB transcription	['nhaB transcription', 'b1186 transcription', 'ECK1174 transcription']
EG11437_TRANSCRIPTION	plsX transcription	['plsX transcription', 'b1090 transcription', 'ECK1076 transcription']
EG12278_TRANSCRIPTION	yiaJ transcription	['yiaJ transcription', 'b3574 transcription', 'ECK3563 transcription']
G7282_TRANSCRIPTION	eutH transcription	['eutH transcription', 'yffU transcription', 'b2452 transcription', 'ECK2447 transcription']
EG12708_TRANSCRIPTION	ybcI transcription	['ybcI transcription', 'b0527 transcription', 'ECK0520 transcription']
EG10781_TRANSCRIPTION	pssA transcription	['pssA transcription', 'pss transcription', 'b2585 transcription', 'ECK2583 transcription']
EG10045_TRANSCRIPTION	ansA transcription	['ansA transcription', 'b1767 transcription', 'ECK1765 transcription']
EG12105_TRANSCRIPTION	yeiE transcription	['yeiE transcription', 'b2157 transcription', 'ECK2150 transcription']
EG12263_TRANSCRIPTION	bcsE transcription	['bcsE transcription', 'yhjS transcription', 'b3536 transcription', 'ECK3521 transcription']
G6296_TRANSCRIPTION	insE-3 transcription	['insE-3 transcription', 'b0540 transcription', 'ECK0298 transcription']
EG11041_TRANSCRIPTION	tyrP transcription	['tyrP transcription', 'b1907 transcription', 'ECK1906 transcription']
EG10706_TRANSCRIPTION	pgsA transcription	['pgsA transcription', 'b1912 transcription', 'ECK1911 transcription']
EG11741_TRANSCRIPTION	envR transcription	['envR transcription', 'acrS transcription', 'yhdK transcription', 'b3264 transcription', 'ECK3251 transcription']
G6465_TRANSCRIPTION	lolA transcription	['lolA transcription', 'yzzV transcription', 'lplA transcription', 'b0891 transcription', 'ECK0882 transcription']
EG11941_TRANSCRIPTION	yjcF transcription	['yjcF transcription', 'b4066 transcription', 'ECK4059 transcription']
G6406_TRANSCRIPTION	clsB transcription	['clsB transcription', 'ybhO transcription', 'b0789 transcription', 'ECK0778 transcription']
G6943_TRANSCRIPTION	astA transcription	['astA transcription', 'ydjV transcription', 'b1747 transcription', 'ECK1745 transcription']
EG11449_TRANSCRIPTION	hdfR transcription	['hdfR transcription', 'b3762 (obsolete) transcription', 'yifA transcription', 'yifD transcription', 'b3763 (obsolete) transcription', 'b4480 transcription', 'ECK3756 transcription']
EG11806_TRANSCRIPTION	yebE transcription	['yebE transcription', 'b1846 transcription', 'ECK1847 transcription']
G6085_TRANSCRIPTION	insB-1 transcription	['insB-1 transcription', 'b0021 transcription', 'ECK0022 transcription']
EG10578_TRANSCRIPTION	melB transcription	['melB transcription', 'mel-4 transcription', 'b4120 transcription', 'ECK4113 transcription']
EG10224_TRANSCRIPTION	dgkA transcription	['dgkA transcription', 'b4042 transcription', 'ECK4034 transcription']
EG11103_TRANSCRIPTION	fimZ transcription	['fimZ transcription', 'ybcA transcription', 'b0535 transcription', 'ECK0528 transcription']
EG11977_TRANSCRIPTION	fliR transcription	['fliR transcription', 'flaP transcription', 'b1950 transcription', 'ECK1948 transcription']
EG11526_TRANSCRIPTION	ydcC transcription	['ydcC transcription', 'b1460 transcription', 'ECK1454 transcription']
EG10964_TRANSCRIPTION	speF transcription	['speF transcription', 'b0693 transcription', 'ECK0681 transcription']
EG10958_TRANSCRIPTION	soxS transcription	['soxS transcription', 'b4062 transcription', 'ECK4054 transcription']
EG11187_TRANSCRIPTION	yibA transcription	['yibA transcription', 'b3594 transcription', 'ECK3583 transcription']
G0-10535_TRANSCRIPTION	insAB-1 transcription	['insAB-1 transcription']
G7542_TRANSCRIPTION	glcA transcription	['glcA transcription', 'yghK transcription', 'b2975 transcription', 'ECK2969 transcription']
EG10820_TRANSCRIPTION	rcsA transcription	['rcsA transcription', 'cpsR transcription', 'b1951 transcription', 'ECK1949 transcription']
G7709_TRANSCRIPTION	gspJ transcription	['gspJ transcription', 'yheI transcription', 'b3331 transcription', 'ECK3318 transcription']
EG11097_TRANSCRIPTION	yajD transcription	['yajD transcription', 'b0410 transcription', 'ECK0404 transcription']
G6940_TRANSCRIPTION	astE transcription	['astE transcription', 'ydjS transcription', 'b1744 transcription', 'ECK1742 transcription']
EG10603_TRANSCRIPTION	mprA transcription	['mprA transcription', 'emrR transcription', 'b2684 transcription', 'ECK2678 transcription']
G7951_TRANSCRIPTION	yjjU transcription	['yjjU transcription', 'b4377 transcription', 'ECK4369 transcription']
G7548_TRANSCRIPTION	insH-9 transcription	['insH-9 transcription', 'trs5-9 transcription', 'yi52_9 transcription', 'b2982 transcription', 'ECK0261 transcription']
G7115_TRANSCRIPTION	mdtC transcription	['mdtC transcription', 'yegO transcription', 'b2076 transcription', 'ECK2072 transcription']
EG10466_TRANSCRIPTION	hupA transcription	['hupA transcription', 'b4000 transcription', 'ECK3992 transcription']
G7190_TRANSCRIPTION	yfcC transcription	['yfcC transcription', 'b2298 transcription', 'ECK2292 transcription']
G7828_TRANSCRIPTION	yjdI transcription	['yjdI transcription', 'b4126 transcription', 'ECK4119 transcription']
EG10168_TRANSCRIPTION	lnt transcription	['lnt transcription', 'cutE transcription', 'b0657 transcription', 'ECK0649 transcription']
EG10046_TRANSCRIPTION	ansB transcription	['ansB transcription', 'b2957 transcription', 'ECK2952 transcription']
EG10325_TRANSCRIPTION	fnr transcription	['fnr transcription', 'nirA transcription', 'nirR transcription', 'ossA transcription', 'oxrA transcription', 'b1334 transcription', 'ECK1330 transcription']
G7674_TRANSCRIPTION	yhcG transcription	['yhcG transcription', 'b3220 transcription', 'ECK3209 transcription']
G6213_TRANSCRIPTION	insD-1 transcription	['insD-1 transcription', 'yi22-1 transcription', 'b0361 transcription', 'ECK0358 transcription']
G6854_TRANSCRIPTION	ynfM transcription	['ynfM transcription', 'yzyC transcription', 'b1596 transcription', 'ECK1591 transcription']
G6250_TRANSCRIPTION	ybaY transcription	['ybaY transcription', 'b0453 transcription', 'ECK0447 transcription']
EG10164_TRANSCRIPTION	crp transcription	['crp transcription', 'cap transcription', 'csm transcription', 'gurB transcription', 'b3357 transcription', 'ECK3345 transcription']
G6443_TRANSCRIPTION	ybjJ transcription	['ybjJ transcription', 'b0845 transcription', 'ECK0835 transcription']
G7529_TRANSCRIPTION	yggU transcription	['yggU transcription', 'b2953 transcription', 'ECK2948 transcription']
G7137_TRANSCRIPTION	rcnR transcription	['rcnR transcription', 'yohL transcription', 'b2105 transcription', 'ECK2098 transcription']
EG11276_TRANSCRIPTION	tnaC transcription	['tnaC transcription', 'tnaL transcription', 'b3707 transcription', 'ECK3700 transcription']
G7948_TRANSCRIPTION	bglJ transcription	['bglJ transcription', 'yjjR transcription', 'b4366 transcription', 'ECK4356 transcription']
