1347	b3431	glgX
1348	b3432	glgB
1349	b3433	asd
1350	b3436	gntU_1
1351	b3437	gntK
1352	b3447	ggt
1353	b3449	ugpQ
1354	b3450	ugpC
1355	b3451	ugpE
1356	b3452	ugpA
1357	b3453	ugpB
1358	b3454	livF
1359	b3455	livG
1360	b3456	livM
1361	b3457	livH
1362	b3458	livK
1363	b3460	livJ
1364	b3469	zntA
1365	b3475	acpT
1366	b3476	nikA
1367	b3477	nikB
1368	b3478	nikC
1369	b3479	nikD
1370	b3480	nikE
1371	b3493	pitA
1372	b3496	dtpB
1373	b3500	gor
1374	b3502	arsB
1375	b3503	arsC
1376	b3517	gadA
1377	b3519	treF
1378	b3526	kdgK
1379	b3528	dctA
1380	b3540	dppF
1381	b3541	dppD
1382	b3542	dppC
1383	b3543	dppB
1384	b3544	dppA
1385	b3545	proK
1386	b3546	eptB
1387	b3551	bisC
1388	b3553	ghrB
1389	b3559	glyS
1390	b3560	glyQ
1391	b3564	xylB
1392	b3565	xylA
1393	b3566	xylF
1394	b3567	xylG
1395	b3568	xylH
1396	b3571	malS
1397	b3572	avtA
1398	b3575	yiaK
1399	b3577	yiaM
1400	b3578	yiaN
1401	b3579	yiaO
1402	b3580	lyxK
1403	b3581	sgbH
1404	b3583	sgbE
1405	b3588	aldB
1406	b3591	selA
1407	b3599	mtlA
1408	b3600	mtlD
1409	b3603	lldP
1410	b3605	lldD
1411	b3607	cysE
1412	b3608	gpsA
1413	b3610	grxC
1414	b3612	gpmM
1415	b3616	tdh
1416	b3617	kbl
1417	b3619	rfaD
1418	b3620	waaF
1419	b3621	waaC
1420	b3622	rfaL
1421	b3623	waaK
1422	b3624	rfaZ
1423	b3625	waaY
1424	b3626	waaJ
1425	b3627	waaI
1426	b3628	waaB
1427	b3629	rfaS
1428	b3630	waaP
1429	b3631	waaG
1430	b3632	waaQ
1431	b3633	waaA
1432	b3634	coaD
1433	b3639	dfp
1434	b3640	dut
1435	b3642	pyrE
1436	b3648	gmk
1437	b3650	spoT
1438	b3653	gltS
1439	b3654	xanP
1440	b3665	ade
1441	b3666	uhpT
1442	b3670	ilvN
1443	b3671	ilvB
1444	b3679	yidK
1445	b3691	dgoT
1446	b3693	dgoK
1447	b3708	tnaA
1448	b3709	tnaB
1449	b3714	purP
1450	b3722	bglF
1451	b3725	pstB
1452	b3726	pstA
1453	b3727	pstC
1454	b3728	pstS
1455	b3729	glmS
1456	b3730	glmU
1457	b3731	atpC
1458	b3732	atpD
1459	b3733	atpG
1460	b3734	atpA
1461	b3735	atpH
1462	b3736	atpF
1463	b3737	atpE
1464	b3738	atpB
1465	b3739	atpI
1466	b3744	asnA
1467	b3747	kup
1468	b3748	rbsD
1469	b3749	rbsA
1470	b3750	rbsC
1471	b3751	rbsB
1472	b3752	rbsK
1473	b3770	ilvE
1474	b3771	ilvD
1475	b3772	ilvA
1476	b3774	ilvC
1477	b3779	gpp
1478	b3781	trxA
1479	b3784	rfe
1480	b3785	wzzE
1481	b3786	rffE
1482	b3787	rffD
1483	b3788	rffG
1484	b3789	rffH
1485	b3790	rffC
1486	b3791	rffA
1487	b3792	wzxE
1488	b3793	wzyE
1489	b3794	rffM
1490	b3803	hemX
1491	b3804	hemD
1492	b3805	hemC
1493	b3806	cyaA
1494	b3807	cyaY
1495	b3809	dapF
1496	b3816	corA
1497	b3821	pldA
1498	b3823	rhtC
1499	b3824	rhtB
1500	b3825	pldB
1501	b3826	yigL
1502	b3829	metE
1503	b3831	udp
1504	b3833	ubiE
1505	b3835	ubiB
1506	b3843	ubiD
1507	b3844	fre
1508	b3845	fadA
1509	b3846	fadB
1510	b3849	trkH
1511	b3850	hemG
1512	b3853	alaT
1513	b3856	mobB
1514	b3857	mobA
1515	b3860	dsbA
1516	b3867	hemN
1517	b3870	glnA
1518	b3875	ompL
1519	b3882	yihU
1520	b3892	fdoI
1521	b3893	fdoH
1522	b3894	fdoG
1523	b3902	rhaD
1524	b3903	rhaA
1525	b3904	rhaB
1526	b3907	rhaT
1527	b3908	sodA
1528	b3909	kdgT
1529	b3915	fieF
1530	b3916	pfkA
1531	b3917	sbp
1532	b3918	cdh
1533	b3919	tpiA
1534	b3924	fpr
1535	b3925	glpX
1536	b3926	glpK
1537	b3927	glpF
1538	b3930	menA
1539	b3939	metB
1540	b3940	metL
1541	b3941	metF
1542	b3942	katG
1543	b3945	gldA
1544	b3946	fsaB
1545	b3951	pflD
1546	b3952	pflC
1547	b3956	ppc
1548	b3957	argE
1549	b3958	argC
1550	b3959	argB
1551	b3960	argH
1552	b3962	sthA
1553	b3966	btuB
1554	b3967	murI
1555	b3972	murB
1556	b3974	coaA
1557	b3990	thiH
1558	b3991	thiG
1559	b3992	thiF
1560	b3993	thiE
1561	b3994	thiC
1562	b3996	nudC
1563	b3997	hemE
1564	b4005	purD
1565	b4006	purH
1566	b4013	metA
1567	b4014	aceB
1568	b4015	aceA
1569	b4019	metH
1570	b4024	lysC
1571	b4025	pgi
1572	b4031	xylE
1573	b4032	malG
1574	b4033	malF
1575	b4034	malE
1576	b4035	malK
1577	b4036	lamB
1578	b4039	ubiC
1579	b4040	ubiA
1580	b4041	plsB
1581	b4042	dgkA
1582	b4053	alr
1583	b4054	tyrB
1584	b4055	aphA
1585	b4067	actP
1586	b4069	acs
1587	b4070	nrfA
1588	b4071	nrfB
1589	b4072	nrfC
1590	b4073	nrfD
1591	b4077	gltP
1592	b4079	fdhF
1593	b4084	alsK
1594	b4085	alsE
1595	b4086	alsC
1596	b4087	alsA
1597	b4088	alsB
1598	b4090	rpiB
1599	b4094	phnN
1600	b4111	proP
1601	b4115	adiC
1602	b4117	adiA
1603	b4119	melA
1604	b4120	melB
1605	b4122	fumB
1606	b4123	dcuB
1607	b4129	lysU
1608	b4130	yjdL
1609	b4131	cadA
1610	b4132	cadB
1611	b4136	dipZ
1612	b4138	dcuA
1613	b4139	aspA
1614	b4151	frdD
1615	b4152	frdC
1616	b4153	frdB
1617	b4154	frdA
1618	b4160	psd
1619	b4161	rsgA
1620	b4169	amiB
1621	b4177	purA
1622	b4192	ulaG
1623	b4193	ulaA
1624	b4194	ulaB
1625	b4195	ulaC
1626	b4196	ulaD
1627	b4197	ulaE
1628	b4198	ulaF
1629	b4208	cycA
1630	b4209	ytfE
1631	b4213	cpdB
1632	b4214	cysQ
1633	b4219	msrA
1634	b4226	ppa
1635	b4227	ytfQ
1636	b4230	ytfT
1637	b4231	yjfF
1638	b4232	fbp
1639	b4233	mpl
1640	b4237	nrdG
1641	b4238	nrdD
1642	b4239	treC
1643	b4240	treB
1644	b4242	mgtA
1645	b4244	pyrI
1646	b4245	pyrB
1647	b4254	argI
1648	b4258	valS
1649	b4261	lptF
1650	b4262	lptG
1651	b4265	idnT
1652	b4266	idnO
1653	b4267	idnD
1654	b4268	idnK
1655	b4287	fecE
1656	b4288	fecD
1657	b4289	fecC
1658	b4290	fecB
1659	b4291	fecA
1660	b4301	sgcE
1661	b4311	nanC
1662	b4321	gntP
1663	b4322	uxuA
1664	b4323	uxuB
1665	b4356	yjjL
1666	b4358	yjjN
1667	b4367	fhuF
1668	b4374	yjjG
1669	b4381	deoC
1670	b4382	deoA
1671	b4383	deoB
1672	b4384	deoD
1673	b4386	lplA
1674	b4388	serB
1675	b4392	slt
1676	b4394	yjjX
1677	b4395	ytjC
1678	b4467	glcF
1679	b4474	frlC
1680	b4477	dgoA
1681	b4485	ytfR
1682	b0001	thrL
1683	b0005	yaaX
1684	b0006	yaaA
1685	b0010	yaaH
1686	b0011	yaaW
1687	b0012	htgA
1688	b0013	yaaI
1689	b0014	dnaK
1690	b0015	dnaJ
1691	b0016	insL-1
1692	b0017	yi82_1
1693	b0022	insA-1
1694	b0023	rpsT
1695	b0024	yaaY
1696	b0027	lspA
1697	b0028	fkpB
1698	b0035	caiE
1699	b0039	caiA
1700	b0041	fixA
1701	b0042	fixB
1702	b0043	fixC
1703	b0044	fixX
1704	b0045	yaaU
1705	b0046	kefF
1706	b0050	apaG
1707	b0051	rsmA
1708	b0053	surA
1709	b0054	lptD
1710	b0055	djlA
1711	b0056	yabP
1712	b0058	rluA
1713	b0059	hepA
1714	b0060	polB
1715	b0065	yabI
1716	b0075	leuL
1717	b0079	fruL
1718	b0081	mraZ
1719	b0082	rsmH
1720	b0083	ftsL
1721	b0089	ftsW
1722	b0093	ftsQ
1723	b0094	ftsA
1724	b0095	ftsZ
1725	b0097	secM
1726	b0098	secA
1727	b0100	b0100
1728	b0101	yacG
1729	b0102	zapD
1730	b0105	b0105
1731	b0106	hofC
1732	b0107	hofB
1733	b0108	ppdD
1734	b0111	ampE
1735	b0117	yacH
1736	b0119	yacL
1737	b0122	yacC
1738	b0127	yadG
1739	b0128	yadH
1740	b0129	yadI
1741	b0130	yadE
1742	b0132	yadD
1743	b0135	yadC
1744	b0136	yadK
1745	b0137	yadL
1746	b0138	yadM
1747	b0139	htrE
1748	b0140	yadV
1749	b0141	yadN
1750	b0143	pcnB
1751	b0144	gluQ
1752	b0145	dksA
1753	b0147	ligT
1754	b0148	hrpB
1755	b0156	erpA
1756	b0157	yadS
1757	b0161	degP
1758	b0163	yaeH
1759	b0164	yaeI
1760	b0165	b0165
1761	b0167	glnD
1762	b0168	map
1763	b0169	rpsB
1764	b0170	tsf
1765	b0172	frr
1766	b0176	rseP
1767	b0177	bamA
1768	b0178	hlpA
1769	b0183	rnhB
1770	b0184	dnaE
1771	b0187	yaeR
1772	b0188	tilS
1773	b0189	rof
1774	b0190	yaeQ
1775	b0191	arfB
1776	b0192	nlpE
1777	b0193	yaeF
1778	b0195	yaeB
1779	b0196	rcsF
1780	b0201	rrsH
1781	b0205	rrfH
1782	b0209	yafD
1783	b0210	yafE
1784	b0211	mltD
1785	b0213	yafS
1786	b0214	rnhA
1787	b0215	dnaQ
1788	b0217	yafT
1789	b0218	yafU
1790	b0219	yafV
1791	b0220	ivy
1792	b0223	yafJ
1793	b0224	yafK
1794	b0225	yafQ
1795	b0227	yafL
1796	b0228	rayT
1797	b0229	lfhA
1798	b0230	lafU
1799	b0231	dinB
1800	b0232	yafN
1801	b0233	yafO
1802	b0234	yafP
1803	b0235	ykfJ
1804	b0236	prfH
1805	b0239	frsA
1806	b0245	ykfI
1807	b0246	yafW
1808	b0247	ykfG
1809	b0248	yafX
1810	b0249	ykfF
1811	b0250	ykfB
1812	b0251	yafY
1813	b0252	yafZ
1814	b0253	ykfA
1815	b0255	insN-1
1816	b0257	insO-1
1817	b0258	ykfC
1818	b0262	afuC
1819	b0263	afuB
1820	b0266	yagB
1821	b0268	yagE
1822	b0269	yagF
1823	b0270	yagG
1824	b0271	yagH
1825	b0276	yagJ
1826	b0277	yagK
1827	b0278	yagL
1828	b0279	yagM
1829	b0280	yagN
1830	b0281	intF
1831	b0283	paoD
1832	b0284	paoC
1833	b0285	paoB
1834	b0286	paoA
1835	b0287	yagU
1836	b0288	ykgJ
1837	b0289	ecpE
1838	b0290	ecpD
1839	b0291	ecpC
1840	b0292	ecpB
1841	b0293	ecpA
1842	b0295	ykgL
1843	b0296	ykgM
1844	b0297	eaeH
1845	b0301	ykgB
1846	b0303	ykgI
1847	b0304	ykgC
1848	b0309	b0309
1849	b0310	ykgH
1850	b0315	yahA
1851	b0317	yahC
1852	b0319	yahE
1853	b0320	yahF
1854	b0321	yahG
1855	b0324	yahJ
1856	b0325	yahK
1857	b0326	yahL
1858	b0327	yahM
1859	b0328	yahN
1860	b0329	yahO
1861	b0335	prpE
1862	b0342	lacA
1863	b0354	yaiL
1864	b0358	yaiO
1865	b0359	yaiX
1866	b0360	insC-1
1867	b0362	yaiF
1868	b0363	yaiP
1869	b0364	yaiS
1870	b0370	ykiB
1871	b0371	yaiT
1872	b0374	yaiU
1873	b0376	ampH
1874	b0377	sbmA
1875	b0379	yaiY
1876	b0380	yaiZ
1877	b0382	iraP
1878	b0384	psiF
1879	b0385	adrA
1880	b0387	yaiI
1881	b0389	yaiA
1882	b0390	aroM
1883	b0391	yaiE
1884	b0392	ykiA
1885	b0393	rdgC
1886	b0396	araJ
1887	b0397	sbcC
1888	b0398	sbcD
1889	b0400	phoR
1890	b0402	proY
1891	b0405	queA
1892	b0406	tgt
1893	b0407	yajC
1894	b0408	secD
1895	b0409	secF
1896	b0410	yajD
1897	b0412	yajI
1898	b0416	nusB
1899	b0419	yajO
1900	b0422	xseB
1901	b0424	yajL
1902	b0426	yajQ
1903	b0427	yajR
1904	b0434	yajG
1905	b0436	tig
1906	b0437	clpP
1907	b0438	clpX
1908	b0439	lon
1909	b0441	ppiD
1910	b0442	ybaV
1911	b0443	fadM
1912	b0445	ybaE
1913	b0448	mdlA
1914	b0449	mdlB
1915	b0450	glnK
1916	b0453	ybaY
1917	b0454	atl
1918	b0455	ffs
1919	b0456	ybaA
1920	b0457	ylaB
1921	b0458	ylaC
1922	b0460	hha
1923	b0461	tomB
1924	b0465	mscK
1925	b0466	ybaM
1926	b0467	priC
1927	b0468	ybaN
1928	b0470	dnaX
1929	b0471	ybaB
1930	b0472	recR
1931	b0473	htpG
1932	b0476	aes
1933	b0478	ybaL
1934	b0479	fsr
1935	b0481	ybaK
1936	b0482	ybaP
1937	b0486	ybaT
1938	b0488	ybbJ
1939	b0489	qmcA
1940	b0490	ybbL
1941	b0491	ybbM
1942	b0492	ybbN
1943	b0493	ybbO
1944	b0495	ybbA
1945	b0496	ybbP
1946	b0497	rhsD
1947	b0498	ybbC
1948	b0499	ylbH
1949	b0500	ybbD
1950	b0501	b0501
1951	b0503	ybbB
1952	b0510	ybbV
1953	b0513	ybbY
1954	b0515	allE
1955	b0518	fdrA
1956	b0519	ylbE_2
1957	b0520	ylbF
1958	b0525	ppiB
1959	b0527	ybcI
1960	b0528	ybcJ
1961	b0530	sfmA
1962	b0531	sfmC
1963	b0532	sfmD
1964	b0533	sfmH
1965	b0534	sfmF
1966	b0537	intD
1967	b0539	ybcC
1968	b0542	renD
1969	b0543	emrE
1970	b0544	ybcK
1971	b0545	ybcL
1972	b0546	ybcM
1973	b0547	ybcN
1974	b0548	ninE
1975	b0549	ybcO
1976	b0550	rusA
1977	b0551	ybcQ
1978	b0553	nmpC
1979	b0554	essD
1980	b0555	rrrD
1981	b0556	rzpD
1982	b0557	borD
1983	b0558	ybcV
1984	b0559	ybcW
1985	b0561	tfaD
1986	b0562	ybcY
1987	b0563	tfaX
1988	b0565	ompT
1989	b0567	ybcH
1990	b0568	nfrA
1991	b0569	nfrB
1992	b0570	cusS
1993	b0577	ybdG
1994	b0579	ybdF
1995	b0580	ybdJ
1996	b0581	ybdK
1997	b0587	fepE
1998	b0597	entH
1999	b0598	cstA
2000	b0599	ybdH
2001	b0600	ybdL
2002	b0601	ybdM
2003	b0602	ybdN
2004	b0605	ahpC
2005	b0606	ahpF
2006	b0607	uspG
2007	b0608	ybdR
2008	b0610	rnk
2009	b0611	rna
2010	b0618	citC
2011	b0619	dpiB
2012	b0624	crcB
2013	b0625	ybeM_1
2014	b0626	ybeM_2
2015	b0627	tatE
2016	b0631	ybeD
2017	b0633	rlpA
2018	b0634	mrdB
2019	b0636	rlmH
2020	b0637	rsfS
2021	b0640	holA
2022	b0641	lptE
2023	b0643	ybeL
2024	b0644	ybeQ
2025	b0645	ybeR
2026	b0646	djlB
2027	b0647	ybeT
2028	b0648	ybeU
2029	b0649	djlC
2030	b0658	ybeX
2031	b0659	ybeY
2032	b0660	ybeZ
2033	b0661	miaB
2034	b0675	nagD
2035	b0681	chiP
2036	b0682	ybfN
2037	b0685	ybfE
2038	b0686	ybfF
2039	b0687	seqA
2040	b0689	ybfP
2041	b0690	ybfG
2042	b0691	ybfH
2043	b0695	kdpD
2044	b0699	ybfA
2045	b0700	rhsC
2046	b0702	ybfB
2047	b0703	ybfO
2048	b0704	ybfC
2049	b0706	ybfD
2050	b0707	ybgA
2051	b0708	phr
2052	b0710	ybgI
2053	b0711	ybgJ
2054	b0712	ybgK
2055	b0713	ybgL
2056	b0714	nei
2057	b0716	ybgO
2058	b0717	ybgP
2059	b0718	ybgQ
2060	b0719	ybgD
2061	b0725	b0725
2062	b0735	ybgE
2063	b0737	tolQ
2064	b0738	tolR
2065	b0739	tolA
2066	b0740	tolB
2067	b0741	pal
2068	b0742	ybgF
2069	b0753	ybgS
2070	b0760	modF
2071	b0762	acrZ
2072	b0769	ybhH
2073	b0770	ybhI
2074	b0771	ybhJ
2075	b0772	ybhC
2076	b0773	ybhB
2077	b0779	uvrB
2078	b0780	ybhK
2079	b0782	moaB
2080	b0786	ybhL
2081	b0787	ybhM
2082	b0790	ybhP
2083	b0791	ybhQ
2084	b0792	ybhR
2085	b0793	ybhS
2086	b0794	ybhF
2087	b0795	ybhG
2088	b0797	rhlE
2089	b0798	ybiA
2090	b0799	dinG
2091	b0800	ybiB
2092	b0801	ybiC
2093	b0802	ybiJ
2094	b0803	ybiI
2095	b0804	ybiX
2096	b0806	mcbA
2097	b0807	rlmF
2098	b0808	ybiO
2099	b0812	dps
2100	b0814	ompX
2101	b0815	ybiP
2102	b0816	yliL
2103	b0818	ybiR
2104	b0819	ybiS
2105	b0820	ybiT
2106	b0821	ybiU
2107	b0823	ybiW
2108	b0824	ybiY
2109	b0833	yliE
2110	b0834	yliF
2111	b0835	rimO
2112	b0836	bssR
2113	b0838	gstB
2114	b0843	ybjH
2115	b0844	ybjI
2116	b0845	ybjJ
2117	b0847	ybjL
2118	b0848	ybjM
2119	b0850	ybjC
2120	b0851	nfsA
2121	b0852	rimK
2122	b0853	ybjN
2123	b0858	ybjO
2124	b0859	rlmC
2125	b0865	ybjP
2126	b0866	ybjQ
2127	b0867	amiD
2128	b0868	ybjS
2129	b0869	ybjT
2130	b0872	hcr
2131	b0873	hcp
2132	b0874	ybjE
2133	b0876	ybjD
2134	b0877	ybjX
2135	b0878	macA
2136	b0879	macB
2137	b0880	cspD
2138	b0881	clpS
2139	b0882	clpA
2140	b0884	infA
2141	b0885	aat
2142	b0890	ftsK
2143	b0891	lolA
2144	b0892	rarA
2145	b0897	ycaC
2146	b0898	ycaD
2147	b0899	ycaM
2148	b0901	ycaK
2149	b0905	ycaO
2150	b0906	ycaP
2151	b0909	ycaL
2152	b0911	rpsA
2153	b0913	ycaI
2154	b0916	ycaQ
2155	b0917	ycaR
2156	b0919	ycbJ
2157	b0920	ycbC
2158	b0921	smtA
2159	b0922	mukF
2160	b0923	mukE
2161	b0924	mukB
2162	b0925	ycbB
2163	b0926	ycbK
2164	b0927	ycbL
2165	b0938	elfA
2166	b0939	elfD
2167	b0940	elfC
2168	b0941	elfG
2169	b0942	ycbU
2170	b0943	ycbV
2171	b0944	ycbF
2172	b0946	zapC
2173	b0947	ycbX
2174	b0948	rlmL
2175	b0949	uup
2176	b0950	pqiA
2177	b0951	pqiB
2178	b0952	ymbA
2179	b0953	rmf
2180	b0955	ycbZ
2181	b0956	matP
2182	b0958	sulA
2183	b0959	sxy
2184	b0960	yccS
2185	b0961	yccF
2186	b0962	helD
2187	b0964	yccT
2188	b0965	yccU
2189	b0966	hspQ
2190	b0967	rlmI
2191	b0969	tusE
2192	b0970	yccA
2193	b0975	hyaD
2194	b0976	hyaE
2195	b0977	hyaF
2196	b0981	etk
2197	b0982	etp
2198	b0983	gfcE
2199	b0984	gfcD
2200	b0985	gfcC
2201	b0986	gfcB
2202	b0987	gfcA
2203	b0989	cspH
2204	b0990	cspG
2205	b0991	ymcE
2206	b0992	yccM
2207	b0993	torS
2208	b0994	torT
2209	b0998	torD
2210	b0999	cbpM
2211	b1000	cbpA
2212	b1001	yccE
2213	b1003	yccJ
2214	b1004	wrbA
2215	b1005	ycdF
2216	b1016	efeU_1
2217	b1017	efeU_2
2218	b1018	efeO
2219	b1019	efeB
2220	b1020	phoH
2221	b1021	pgaD
2222	b1022	pgaC
2223	b1023	pgaB
2224	b1024	pgaA
2225	b1025	ycdT
2226	b1028	ymdE
2227	b1029	ycdU
2228	b1034	ycdX
2229	b1035	ycdY
2230	b1036	ycdZ
2231	b1037	csgG
2232	b1038	csgF
2233	b1039	csgE
2234	b1041	csgB
2235	b1042	csgA
2236	b1043	csgC
2237	b1044	ymdA
2238	b1045	ymdB
2239	b1046	ymdC
2240	b1047	mdoC
2241	b1048	mdoG
2242	b1049	mdoH
2243	b1050	yceK
2244	b1051	msyB
2245	b1052	b1052
2246	b1053	mdtG
2247	b1055	yceA
2248	b1056	yceI
2249	b1057	yceJ
2250	b1058	yceO
2251	b1060	bssS
2252	b1061	dinI
2253	b1063	yceB
2254	b1065	mdtH
2255	b1066	rimJ
2256	b1067	yceH
2257	b1068	yceM
2258	b1070	flgN
2259	b1072	flgA
2260	b1073	flgB
2261	b1074	flgC
2262	b1075	flgD
2263	b1076	flgE
2264	b1077	flgF
2265	b1078	flgG
2266	b1079	flgH
2267	b1080	flgI
2268	b1081	flgJ
2269	b1082	flgK
2270	b1083	flgL
2271	b1084	rne
2272	b1085	yceQ
2273	b1086	rluC
2274	b1087	yceF
2275	b1088	yceD
2276	b1089	rpmF
2277	b1097	yceG
2278	b1099	holB
2279	b1100	ycfH
2280	b1103	hinT
2281	b1104	ycfL
2282	b1105	lpoB
2283	b1108	ycfP
2284	b1110	ycfJ
2285	b1112	bhsA
2286	b1113	ycfS
2287	b1114	mfd
2288	b1115	ycfT
2289	b1116	lolC
2290	b1117	lolD
2291	b1118	lolE
2292	b1120	cobB
2293	b1121	ycfZ
2294	b1122	ymfA
2295	b1127	pepT
2296	b1128	ycfD
2297	b1129	phoQ
2298	b1132	hflD
2299	b1133	mnmA
2300	b1135	rluE
2301	b1137	ymfD
2302	b1138	ymfE
2303	b1139	lit
2304	b1140	intE
2305	b1141	xisE
2306	b1142	ymfH
2307	b1143	ymfI
2308	b1144	ymfJ
2309	b1145	ymfK
2310	b1148	ymfM
2311	b1150	ymfR
2312	b1151	ymfO
2313	b1152	ymfP
2314	b1153	ymfQ
2315	b1154	ycfK
2316	b1155	ymfS
2317	b1156	tfaE
2318	b1157	stfE
2319	b1158	pinE
2320	b1159	mcrA
2321	b1160	iraM
2322	b1161	ycgX
2323	b1163	bluF
2324	b1164	ycgZ
2325	b1165	ymgA
2326	b1166	ariR
2327	b1167	ymgC
2328	b1168	ycgG
2329	b1169	ycgH_1
2330	b1170	ycgH_2
2331	b1171	ymgD
2332	b1172	ymgG
2333	b1174	minE
2334	b1175	minD
2335	b1176	minC
2336	b1177	ycgJ
2337	b1178	pliG
2338	b1179	ycgL
2339	b1180	ycgM
2340	b1181	ycgN
2341	b1182	hlyE
2342	b1183	umuD
2343	b1184	umuC
2344	b1188	ycgB
2345	b1191	cvrA
2346	b1194	ycgR
2347	b1195	ymgE
2348	b1196	ycgY
2349	b1202	ycgV
2350	b1203	ychF
2351	b1204	pth
2352	b1205	ychH
2353	b1209	lolB
2354	b1211	prfA
2355	b1212	prmC
2356	b1217	chaB
2357	b1218	chaC
2358	b1219	ychN
2359	b1220	ychO
2360	b1222	narX
2361	b1228	ychS
2362	b1229	tpr
2363	b1233	ychJ
2364	b1234	rssA
2365	b1235	rssB
2366	b1239	ychG_2
2367	b1240	ychG_1
2368	b1242	ychE
2369	b1248	yciU
2370	b1251	yciI
2371	b1253	yciA
2372	b1254	yciB
2373	b1255	yciC
2374	b1256	ompW
2375	b1257	yciE
2376	b1258	yciF
2377	b1259	yciG
2378	b1265	trpL
2379	b1266	yciV
2380	b1267	yciO
2381	b1268	yciQ
2382	b1269	rluB
2383	b1271	yciK
2384	b1272	sohB
2385	b1273	yciN
2386	b1274	topA
2387	b1279	yciS
2388	b1280	yciM
2389	b1282	yciH
2390	b1283	osmB
2391	b1285	gmr
2392	b1286	rnb
2393	b1287	yciW
2394	b1289	ycjD
2395	b1290	sapF
2396	b1292	sapC
2397	b1293	sapB
2398	b1294	sapA
2399	b1295	ymjA
2400	b1304	pspA
2401	b1307	pspD
2402	b1309	ycjM
2403	b1310	ycjN
2404	b1311	ycjO
2405	b1312	ycjP
2406	b1313	ycjQ
2407	b1314	ycjR
2408	b1315	ycjS
2409	b1316	ycjT
2410	b1317	ycjU
2411	b1318	ycjV
2412	b1321	ycjX
2413	b1322	ycjF
2414	b1324	tpx
2415	b1327	ycjY
2416	b1330	ynaI
2417	b1332	ynaJ
2418	b1333	uspE
2419	b1335	ogt
2420	b1336	abgT
2421	b1337	abgB
2422	b1338	abgA
2423	b1340	smrA
2424	b1341	ydaM
2425	b1342	ydaN
2426	b1343	dbpA
2427	b1344	ttcA
2428	b1345	intR
2429	b1346	ydaQ
2430	b1347	rcbA
2431	b1348	lar
2432	b1349	recT
2433	b1350	recE
2434	b1351	racC
2435	b1352	kilR
2436	b1353	sieB
2437	b1354	b1354
2438	b1355	ydaG
2439	b1358	ydaT
2440	b1359	ydaU
2441	b1360	ydaV
2442	b1361	ydaW
2443	b1362	rzpR
2444	b1364	b1364
2445	b1365	ynaK
2446	b1366	ydaY
2447	b1367	b1367
2448	b1368	ynaA
2449	b1369	lomR_1
2450	b1370	insH-5
2451	b1371	lomR_2
2452	b1372	stfR
2453	b1374	pinR
2454	b1375	ynaE
2455	b1376	uspF
2456	b1379	hslJ
2457	b1381	ydbH
2458	b1382	ynbE
2459	b1383	ydbL
2460	b1396	paaI
2461	b1400	paaY
2462	b1401	ydbA_1
2463	b1405	ydbA_2
2464	b1406	ydbC
2465	b1407	ydbD
2466	b1408	ynbA
2467	b1409	ynbB
2468	b1410	ynbC
2469	b1411	ynbD
2470	b1412	azoR
2471	b1413	hrpA
2472	b1414	ydcF
2473	b1416	gapC_2
2474	b1417	gapC_1
2475	b1418	cybB
2476	b1419	ydcA
2477	b1420	mokB
2478	b1421	trg
2479	b1423	ydcJ
2480	b1424	mdoD
2481	b1425	b1425
2482	b1426	ydcH
2483	b1427	rimL
2484	b1428	ydcK
2485	b1429	tehA
2486	b1430	tehB
2487	b1431	ydcL
2488	b1432	ydcM
2489	b1433	ydcO
2490	b1435	ydcP
2491	b1436	yncJ
2492	b1437	b1437
2493	b1438	hicB
2494	b1445	ydcX
2495	b1446	ydcY
2496	b1447	ydcZ
2497	b1448	mnaT
2498	b1449	curA
2499	b1451	yncD
2500	b1452	yncE
2501	b1454	yncG
2502	b1455	yncH
2503	b1456	rhsE
2504	b1457	ydcD
2505	b1458	yncI
2506	b1461	pptA
2507	b1462	yddH
2508	b1464	yddE
2509	b1470	yddJ
2510	b1471	yddK
2511	b1472	yddL
2512	b1480	sra
2513	b1481	bdm
2514	b1482	osmC
2515	b1490	dosC
2516	b1491	yddW
2517	b1494	pqqL
2518	b1495	yddB
2519	b1496	yddA
2520	b1498	ydeN
2521	b1500	safA
2522	b1501	ydeP
2523	b1502	ydeQ
2524	b1503	ydeR
2525	b1504	ydeS
2526	b1505	ydeT
2527	b1509	ydeU
2528	b1510	ydeK
2529	b1511	lsrK
2530	b1513	lsrA
2531	b1514	lsrC
2532	b1515	lsrD
2533	b1516	lsrB
2534	b1517	lsrF
2535	b1518	lsrG
2536	b1520	yneE
2537	b1522	yneF
2538	b1523	yneG
2539	b1527	yneK
2540	b1529	marC
2541	b1532	marB
2542	b1534	ydeE
2543	b1535	ydeH
2544	b1536	ydeI
2545	b1537	ydeJ
2546	b1538	dcp
2547	b1541	ydfZ
2548	b1542	ydfI
2549	b1543	ydfJ
2550	b1546	tfaQ
2551	b1547	ydfN
2552	b1548	nohA
2553	b1549	ydfO
2554	b1550	gnsB
2555	b1551	ynfN
2556	b1552	cspI
2557	b1553	ydfP
2558	b1554	rrrQ
2559	b1555	ydfR
2560	b1556	essQ
2561	b1558	cspF
2562	b1559	ydfT
2563	b1560	ydfU
2564	b1561	rem
2565	b1562	hokD
2566	b1563	relE
2567	b1565	ydfV
2568	b1566	flxA
2569	b1567	ydfW
2570	b1568	ydfX
